./neural_network/assets/train_sounds/guitar_16k.wav,87,"[(1.78, 2.72, 1.26), (3, 3, 3), [(1.09, 0.13, 0.99), (1.16, 2.34, 1.9), (1.73, 2.95, 1.43), (1.83, 0.24, 1.54), (2, 0, 1.17)], ['stage_floor', 'rough_concrete', 'plywood_thin', 'rough_lime_wash', 'smooth_brickwork_10mm_pointing', 'audience_floor'], [37.61, 91.32, 214.11, 306.29, 219.51]]"
./neural_network/assets/train_sounds/guitar_16k.wav,47,"[(1.57, 2.49, 2.63), (3, 3, 3), [(1.3, 1.11, 0.9100000000000001), (0.53, 2.55, 1.4200000000000002), (2.92, 1.76, 0.9600000000000001), (2.91, 0.95, 0.8), (1, 3, 0.9800000000000001)], ['unpainted_concrete', 'wooden_door', 'limestone_wall', 'unpainted_concrete', 'plywood_thin', 'audience_floor'], [38.15, 178.95, 205.79, 350.47, 247.51]]"
./neural_network/assets/train_sounds/guitar_16k.wav,85,"[(2.62, 0.7, 0.79), (3, 3, 3), [(0.02, 0.81, 0), (1.21, 2.51, 0.47), (1.97, 1.56, 0.08), (1.65, 0.91, 0), (1, 0, 0.43000000000000005)], ['concrete_floor', 'plasterboard', 'limestone_wall', 'wood_16mm', 'ceramic_tiles', 'brickwork'], [41.45, 163.11, 226.16, 300.19, 321.55]]"
./neural_network/assets/train_sounds/guitar_16k.wav,88,"[(2.53, 1.0, 1.12), (3, 3, 3), [(1.14, 0.94, 1.08), (0.1, 2.37, 1.69), (1.77, 1.79, 1.29), (2.47, 1.3, 1.88), (3, 3, 1.05)], ['marble_floor', 'rough_concrete', 'wooden_door', 'hard_surface', 'wood_16mm', 'wooden_door'], [71.39, 99.98, 198.27, 293.25, 146.35]]"
./neural_network/assets/train_sounds/guitar_16k.wav,99,"[(2.75, 0.11, 2.29), (3, 3, 3), [(1.01, 1.13, 1.58), (1.48, 1.75, 2.15), (1.51, 2.37, 1.44), (2.2, 0.61, 1.59), (1, 1, 1.92)], ['brickwork', 'plywood_thin', 'rough_lime_wash', 'wooden_lining', 'wood_1.6cm', 'audience_floor'], [49.62, 152.05, 207.18, 357.02, 158.17]]"
./neural_network/assets/train_sounds/guitar_16k.wav,18,"[(2.48, 1.11, 0.64), (3, 3, 3), [(0.43, 1.11, 0.74), (1.02, 1.51, 1.13), (2.22, 2.15, 0.86), (2.16, 0.95, 0.7), (2, 0, 1.15)], ['stage_floor', 'stage_floor', 'plasterboard', 'brickwork', 'brick_wall_rough', 'wooden_lining'], [30.99, 97.82, 223.19, 350.23, 225.85]]"
./neural_network/assets/train_sounds/guitar_16k.wav,97,"[(2.09, 1.16, 1.68), (3, 3, 3), [(0.74, 0.75, 0.96), (1.15, 1.57, 1.03), (2.38, 1.57, 1.04), (2.33, 1.11, 0.36000000000000004), (0, 0, 0.9)], ['wooden_door', 'ceramic_tiles', 'wood_16mm', 'smooth_brickwork_flush_pointing', 'brick_wall_rough', 'wooden_door'], [64.33, 129.51, 199.0, 299.62, 330.25]]"
./neural_network/assets/train_sounds/guitar_16k.wav,21,"[(2.49, 1.54, 2.31), (3, 3, 3), [(1.24, 0.98, 1.55), (0.31, 2.97, 0.9400000000000001), (1.54, 2.28, 0.6600000000000001), (1.52, 1.09, 0.6800000000000002), (1, 2, 1.1)], ['brick_wall_rough', 'stage_floor', 'wood_1.6cm', 'brick_wall_rough', 'rough_lime_wash', 'hard_surface'], [14.88, 139.67, 241.15, 351.06, 324.26]]"
./neural_network/assets/train_sounds/guitar_16k.wav,6,"[(2.23, 2.81, 0.8), (3, 3, 3), [(0.96, 0.71, 1.77), (0.76, 2.8, 2.05), (1.95, 1.65, 1.19), (1.63, 1.31, 1.5999999999999999), (1, 1, 1.5599999999999998)], ['limestone_wall', 'plywood_thin', 'audience_floor', 'reverb_chamber', 'plywood_thin', 'wood_1.6cm'], [80.46, 109.97, 197.97, 334.8, 302.44]]"
./neural_network/assets/train_sounds/guitar_16k.wav,50,"[(2.1, 2.9, 1.28), (3, 3, 3), [(1.33, 0.75, 1.16), (1.49, 1.9, 0.5199999999999999), (2.87, 3.0, 0.8799999999999999), (2.36, 0.35, 0.26999999999999996), (3, 1, 0.82)], ['concrete_floor', 'wood_1.6cm', 'rough_lime_wash', 'unpainted_concrete', 'ceramic_tiles', 'hard_surface'], [83.4, 124.06, 232.94, 349.29, 318.45]]"
./neural_network/assets/train_sounds/guitar_16k.wav,46,"[(2.77, 2.18, 2.86), (3, 3, 3), [(0.69, 1.45, 0.85), (1.41, 2.45, 0.55), (2.82, 2.31, 0.37), (1.73, 1.15, 0.47), (1, 3, 0.24)], ['wooden_door', 'ceramic_tiles', 'wooden_door', 'wooden_lining', 'brick_wall_rough', 'wooden_lining'], [2.61, 137.91, 193.69, 296.81, 52.55]]"
./neural_network/assets/train_sounds/guitar_16k.wav,67,"[(0.4, 0.6, 0.13), (3, 3, 4), [(1.4, 0.72, 1.9500000000000002), (0.82, 2.63, 1.37), (1.62, 1.54, 1.58), (2.61, 0.99, 1.61), (2, 1, 1.54)], ['unpainted_concrete', 'wood_16mm', 'unpainted_concrete', 'wood_1.6cm', 'smooth_brickwork_flush_pointing', 'plasterboard'], [24.81, 121.87, 249.13, 288.44, 101.13]]"
./neural_network/assets/train_sounds/guitar_16k.wav,84,"[(0.41, 0.95, 1.43), (3, 3, 4), [(0.55, 0.34, 0.94), (0.65, 2.68, 1.21), (2.21, 1.69, 1.8599999999999999), (1.71, 1.44, 1.3299999999999998), (1, 2, 1.8299999999999998)], ['brickwork', 'ceramic_tiles', 'audience_floor', 'stage_floor', 'limestone_wall', 'wood_16mm'], [0.45, 157.82, 247.53, 330.39, 336.73]]"
./neural_network/assets/train_sounds/guitar_16k.wav,33,"[(0.98, 0.99, 3.28), (3, 3, 4), [(1.18, 0.52, 1.26), (1.27, 2.66, 1.23), (2.89, 2.56, 1.23), (2.6, 0.17, 1.28), (2, 0, 1.19)], ['concrete_floor', 'smooth_brickwork_10mm_pointing', 'ceramic_tiles', 'smooth_brickwork_10mm_pointing', 'brick_wall_rough', 'plywood_thin'], [34.61, 164.08, 195.82, 350.31, 312.82]]"
./neural_network/assets/train_sounds/guitar_16k.wav,86,"[(0.35, 1.73, 0.3), (3, 3, 4), [(0.66, 0.34, 0.44000000000000006), (0.59, 2.22, 1.01), (2.08, 2.81, 0.31000000000000005), (2.45, 1.4, 0.67), (1, 3, 1.22)], ['wood_16mm', 'wooden_lining', 'smooth_brickwork_flush_pointing', 'brick_wall_rough', 'unpainted_concrete', 'plasterboard'], [26.06, 138.8, 210.75, 351.78, 334.44]]"
./neural_network/assets/train_sounds/guitar_16k.wav,83,"[(0.44, 1.78, 2.24), (3, 3, 4), [(0.47, 0.13, 0.53), (1.1, 1.58, 0.44), (1.67, 2.07, 1.19), (2.1, 0.71, 1.18), (2, 1, 1.21)], ['plasterboard', 'rough_lime_wash', 'plasterboard', 'limestone_wall', 'wooden_door', 'stage_floor'], [61.62, 101.61, 229.79, 302.88, 174.94]]"
./neural_network/assets/train_sounds/guitar_16k.wav,27,"[(0.8, 1.75, 3.27), (3, 3, 4), [(0.04, 1.31, 0.68), (0.8, 2.55, 1.08), (1.56, 2.86, 0.81), (1.71, 1.07, 1.04), (1, 0, 0.85)], ['concrete_floor', 'rough_concrete', 'wooden_door', 'ceramic_tiles', 'concrete_floor', 'limestone_wall'], [17.2, 142.43, 180.4, 344.17, 241.84]]"
./neural_network/assets/train_sounds/guitar_16k.wav,82,"[(0.23, 2.16, 0.53), (3, 3, 4), [(0.61, 1.03, 0), (0.07, 2.88, 0.56), (1.9, 2.58, 0.48), (2.67, 0.36, 0.5), (0, 3, 0)], ['rough_concrete', 'unpainted_concrete', 'reverb_chamber', 'smooth_brickwork_flush_pointing', 'ceramic_tiles', 'rough_concrete'], [80.24, 178.33, 182.23, 274.5, 320.45]]"
./neural_network/assets/train_sounds/guitar_16k.wav,43,"[(0.05, 2.71, 1.58), (3, 3, 4), [(1.49, 1.11, 0.95), (0.09, 1.94, 1.7), (2.6, 2.4, 0.8999999999999999), (1.84, 0.62, 0.84), (3, 0, 1.51)], ['limestone_wall', 'plywood_thin', 'limestone_wall', 'brick_wall_rough', 'smooth_brickwork_flush_pointing', 'stage_floor'], [49.2, 168.36, 182.09, 336.16, 334.71]]"
./neural_network/assets/train_sounds/guitar_16k.wav,46,"[(0.3, 2.42, 3.68), (3, 3, 4), [(0.29, 0.07, 1.47), (1.04, 2.46, 1.17), (1.74, 2.44, 1.35), (1.52, 1.26, 0.95), (2, 2, 1.04)], ['rough_lime_wash', 'unpainted_concrete', 'concrete_floor', 'wood_16mm', 'marble_floor', 'plywood_thin'], [69.6, 96.31, 254.02, 308.14, 191.97]]"
./neural_network/assets/train_sounds/guitar_16k.wav,61,"[(1.33, 0.92, 0.07), (3, 3, 4), [(0.73, 0.53, 1.44), (1.47, 1.53, 1.17), (1.96, 2.63, 1.14), (2.61, 1.26, 0.99), (2, 2, 0.6799999999999999)], ['reverb_chamber', 'audience_floor', 'plasterboard', 'wood_16mm', 'wooden_lining', 'hard_surface'], [27.36, 122.86, 213.59, 288.2, 100.66]]"
./neural_network/assets/train_sounds/guitar_16k.wav,88,"[(1.31, 0.97, 2.66), (3, 3, 4), [(0.18, 0.59, 0.8500000000000001), (1.05, 2.94, 0.5700000000000001), (1.84, 1.82, 1.27), (2.35, 0.76, 0.5700000000000001), (2, 0, 0.91)], ['wood_1.6cm', 'smooth_brickwork_10mm_pointing', 'ceramic_tiles', 'reverb_chamber', 'wood_1.6cm', 'stage_floor'], [41.48, 101.54, 219.15, 276.62, 246.94]]"
./neural_network/assets/train_sounds/guitar_16k.wav,98,"[(1.45, 0.2, 3.72), (3, 3, 4), [(1.39, 0.25, 0), (0.93, 2.96, 0.08), (2.22, 2.71, 0.32), (1.77, 1.37, 0.03), (3, 0, 0.009999999999999995)], ['brickwork', 'brickwork', 'marble_floor', 'stage_floor', 'wooden_lining', 'unpainted_concrete'], [68.78, 107.64, 258.94, 350.16, 216.21]]"
./neural_network/assets/train_sounds/guitar_16k.wav,99,"[(1.23, 2.0, 0.93), (3, 3, 4), [(0.37, 1.48, 1.64), (0.66, 1.65, 1.45), (2.27, 2.9, 1.17), (1.58, 0.96, 0.9099999999999999), (0, 0, 1.5699999999999998)], ['smooth_brickwork_10mm_pointing', 'limestone_wall', 'hard_surface', 'smooth_brickwork_flush_pointing', 'reverb_chamber', 'audience_floor'], [84.53, 179.61, 199.82, 351.54, 161.54]]"
./neural_network/assets/train_sounds/guitar_16k.wav,22,"[(1.12, 1.87, 2.37), (3, 3, 4), [(0.95, 1.0, 0.36), (1.06, 2.64, 0.73), (2.59, 2.0, 0.44), (2.17, 0.6, 0.52), (3, 3, 0.58)], ['limestone_wall', 'smooth_brickwork_10mm_pointing', 'rough_concrete', 'audience_floor', 'unpainted_concrete', 'hard_surface'], [71.67, 100.73, 202.23, 285.97, 106.98]]"
./neural_network/assets/train_sounds/guitar_16k.wav,25,"[(1.43, 1.17, 3.53), (3, 3, 4), [(0.49, 1.46, 1.15), (1.36, 2.42, 1.5899999999999999), (2.24, 2.11, 1.91), (2.18, 0.35, 1.45), (3, 0, 1.93)], ['smooth_brickwork_10mm_pointing', 'hard_surface', 'wooden_door', 'wooden_door', 'plywood_thin', 'wooden_lining'], [84.83, 105.76, 259.18, 342.5, 316.95]]"
./neural_network/assets/train_sounds/guitar_16k.wav,14,"[(1.5, 2.41, 1.23), (3, 3, 4), [(1.09, 0.27, 0.96), (0.47, 1.79, 1.18), (1.95, 1.59, 0.8099999999999999), (2.92, 0.14, 1.18), (0, 2, 0.9199999999999999)], ['plywood_thin', 'smooth_brickwork_10mm_pointing', 'limestone_wall', 'wood_1.6cm', 'audience_floor', 'stage_floor'], [73.49, 113.38, 253.58, 283.65, 112.51]]"
./neural_network/assets/train_sounds/guitar_16k.wav,46,"[(1.95, 2.8, 1.36), (3, 3, 4), [(0.07, 1.23, 1.79), (1.45, 1.98, 2.16), (2.9, 2.42, 1.8), (2.94, 0.54, 1.5899999999999999), (1, 1, 1.84)], ['stage_floor', 'wooden_door', 'wood_1.6cm', 'wood_16mm', 'plasterboard', 'wooden_lining'], [7.16, 138.57, 242.32, 347.59, 153.94]]"
./neural_network/assets/train_sounds/guitar_16k.wav,14,"[(1.91, 2.75, 2.68), (3, 3, 4), [(0.57, 0.34, 0.99), (1.14, 2.57, 0.94), (1.56, 2.7, 1.07), (2.15, 1.21, 1.22), (2, 1, 1.37)], ['smooth_brickwork_flush_pointing', 'ceramic_tiles', 'wood_1.6cm', 'wooden_lining', 'unpainted_concrete', 'hard_surface'], [76.64, 117.37, 226.93, 343.97, 222.88]]"
./neural_network/assets/train_sounds/guitar_16k.wav,1,"[(2.93, 0.37, 0.86), (3, 3, 4), [(0.35, 1.15, 2.19), (0.3, 3.0, 2.09), (1.74, 2.01, 2.12), (2.02, 0.62, 1.57), (1, 2, 1.32)], ['rough_concrete', 'rough_lime_wash', 'hard_surface', 'stage_floor', 'brick_wall_rough', 'concrete_floor'], [11.72, 121.9, 222.67, 309.09, 97.53]]"
./neural_network/assets/train_sounds/guitar_16k.wav,96,"[(2.65, 0.44, 2.52), (3, 3, 4), [(0.4, 0.35, 0.8200000000000001), (0.58, 2.49, 1.19), (2.17, 3.0, 0.62), (2.43, 1.07, 1.49), (2, 1, 1.07)], ['audience_floor', 'brick_wall_rough', 'rough_concrete', 'wooden_door', 'marble_floor', 'marble_floor'], [77.2, 176.93, 200.96, 301.97, 17.2]]"
./neural_network/assets/train_sounds/guitar_16k.wav,76,"[(2.29, 0.53, 3.64), (3, 3, 4), [(0.28, 0.15, 2.13), (1.29, 2.43, 1.47), (1.79, 2.79, 1.53), (2.65, 1.01, 1.9), (2, 1, 2.24)], ['reverb_chamber', 'wood_16mm', 'reverb_chamber', 'ceramic_tiles', 'unpainted_concrete', 'limestone_wall'], [19.72, 148.52, 231.0, 302.31, 196.39]]"
./neural_network/assets/train_sounds/guitar_16k.wav,26,"[(2.14, 1.04, 0.01), (3, 3, 4), [(0.56, 1.11, 0.97), (0.08, 2.61, 1.03), (2.12, 1.79, 1.12), (2.62, 0.16, 0.65), (0, 1, 0.8500000000000001)], ['reverb_chamber', 'stage_floor', 'audience_floor', 'limestone_wall', 'wood_1.6cm', 'rough_concrete'], [65.23, 140.12, 264.04, 353.78, 42.94]]"
./neural_network/assets/train_sounds/guitar_16k.wav,10,"[(2.73, 1.72, 1.94), (3, 3, 4), [(1.14, 1.45, 1.69), (0.88, 1.66, 0.86), (2.16, 1.95, 1.7), (2.31, 0.54, 1.65), (2, 0, 1.25)], ['stage_floor', 'smooth_brickwork_flush_pointing', 'smooth_brickwork_flush_pointing', 'wooden_lining', 'smooth_brickwork_flush_pointing', 'wood_16mm'], [29.76, 125.84, 223.2, 316.01, 289.53]]"
./neural_network/assets/train_sounds/guitar_16k.wav,77,"[(2.36, 1.59, 2.88), (3, 3, 4), [(1.16, 1.03, 1.72), (0.46, 2.5, 2.12), (2.8, 2.0, 2.1999999999999997), (1.73, 0.09, 1.8699999999999999), (3, 3, 2.21)], ['wood_1.6cm', 'smooth_brickwork_flush_pointing', 'wood_16mm', 'unpainted_concrete', 'unpainted_concrete', 'limestone_wall'], [56.26, 122.29, 188.17, 283.5, 51.37]]"
./neural_network/assets/train_sounds/guitar_16k.wav,64,"[(2.6, 2.52, 0.65), (3, 3, 4), [(1.28, 1.21, 0.8), (0.24, 2.37, 1.37), (2.36, 2.48, 1.12), (2.57, 0.15, 1.6600000000000001), (2, 0, 1.57)], ['stage_floor', 'smooth_brickwork_flush_pointing', 'wood_16mm', 'smooth_brickwork_flush_pointing', 'wood_1.6cm', 'smooth_brickwork_flush_pointing'], [41.87, 105.64, 266.66, 341.68, 8.27]]"
./neural_network/assets/train_sounds/guitar_16k.wav,20,"[(2.4, 2.9, 1.97), (3, 3, 4), [(0.58, 1.47, 0.99), (0.18, 1.8, 0.7100000000000001), (2.86, 1.74, 0.56), (2.43, 1.34, 0.8200000000000001), (1, 3, 0.64)], ['brick_wall_rough', 'unpainted_concrete', 'brick_wall_rough', 'concrete_floor', 'hard_surface', 'wooden_lining'], [52.57, 124.35, 184.37, 349.83, 235.23]]"
./neural_network/assets/train_sounds/guitar_16k.wav,51,"[(2.69, 2.24, 2.85), (3, 3, 4), [(0.12, 1.05, 0.91), (0.24, 2.62, 0.8600000000000001), (1.59, 2.92, 0.72), (2.04, 0.13, 0.08000000000000002), (0, 2, 0.28)], ['brickwork', 'concrete_floor', 'unpainted_concrete', 'limestone_wall', 'plywood_thin', 'wood_1.6cm'], [10.74, 115.46, 181.53, 335.88, 286.7]]"
./neural_network/assets/train_sounds/guitar_16k.wav,39,"[(0.33, 0.0, 0.32), (3, 3, 5), [(0.19, 1.32, 0.65), (1.5, 1.76, 0.52), (1.71, 2.74, 0.54), (2.49, 0.94, 0.35), (1, 2, 0.86)], ['plywood_thin', 'audience_floor', 'wood_1.6cm', 'unpainted_concrete', 'ceramic_tiles', 'plywood_thin'], [63.59, 136.64, 260.75, 358.34, 84.81]]"
./neural_network/assets/train_sounds/guitar_16k.wav,54,"[(0.83, 0.64, 3.04), (3, 3, 5), [(0.31, 0.3, 0.84), (0.69, 1.89, 0.6599999999999999), (2.44, 2.63, 0.02999999999999997), (2.59, 1.15, 0.38999999999999996), (0, 0, 0.61)], ['plasterboard', 'wooden_door', 'wood_16mm', 'rough_concrete', 'smooth_brickwork_flush_pointing', 'smooth_brickwork_10mm_pointing'], [45.51, 141.35, 234.1, 356.14, 43.66]]"
./neural_network/assets/train_sounds/guitar_16k.wav,2,"[(0.53, 0.84, 3.45), (3, 3, 5), [(0.69, 1.05, 0.75), (0.81, 2.6, 0.25000000000000006), (2.86, 1.69, 0.6000000000000001), (2.09, 0.21, 0.9400000000000001), (2, 3, 0.5900000000000001)], ['brick_wall_rough', 'smooth_brickwork_10mm_pointing', 'brickwork', 'stage_floor', 'wooden_lining', 'marble_floor'], [88.45, 103.08, 217.9, 283.63, 275.95]]"
./neural_network/assets/train_sounds/guitar_16k.wav,41,"[(0.02, 1.45, 1.41), (3, 3, 5), [(0.12, 0.59, 0), (0.77, 2.06, 0), (2.35, 1.88, 0), (2.02, 0.18, 0.49), (3, 2, 0)], ['unpainted_concrete', 'concrete_floor', 'reverb_chamber', 'unpainted_concrete', 'smooth_brickwork_10mm_pointing', 'wood_16mm'], [56.58, 126.15, 236.78, 339.4, 85.52]]"
./neural_network/assets/train_sounds/guitar_16k.wav,43,"[(0.42, 1.04, 3.24), (3, 3, 5), [(0.94, 0.23, 0.53), (0.75, 2.82, 0.28), (1.51, 2.14, 0.8), (2.53, 0.28, 0.13999999999999999), (3, 0, 0.5700000000000001)], ['wood_1.6cm', 'stage_floor', 'rough_concrete', 'smooth_brickwork_10mm_pointing', 'reverb_chamber', 'brick_wall_rough'], [88.78, 135.26, 191.52, 314.52, 156.63]]"
./neural_network/assets/train_sounds/guitar_16k.wav,67,"[(0.09, 1.96, 3.49), (3, 3, 5), [(0.79, 1.48, 0.06), (1.11, 2.98, 0.55), (2.72, 1.86, 0.0), (1.84, 0.95, 0), (2, 2, 0)], ['stage_floor', 'stage_floor', 'concrete_floor', 'unpainted_concrete', 'wood_1.6cm', 'ceramic_tiles'], [64.57, 158.48, 269.85, 349.55, 316.7]]"
./neural_network/assets/train_sounds/guitar_16k.wav,58,"[(0.43, 2.71, 1.4), (3, 3, 5), [(1.46, 0.46, 0.57), (0.93, 2.34, 0.36999999999999994), (1.62, 1.65, 1.14), (2.18, 1.33, 0.19999999999999996), (2, 0, 0.51)], ['wooden_lining', 'rough_lime_wash', 'rough_concrete', 'smooth_brickwork_flush_pointing', 'plasterboard', 'ceramic_tiles'], [73.89, 116.04, 237.03, 295.54, 334.65]]"
./neural_network/assets/train_sounds/guitar_16k.wav,70,"[(0.14, 2.33, 3.04), (3, 3, 5), [(0.7, 0.76, 0.99), (0.28, 2.54, 0.81), (2.2, 2.86, 0.69), (2.37, 0.06, 0.64), (0, 1, 1.3599999999999999)], ['plywood_thin', 'smooth_brickwork_10mm_pointing', 'unpainted_concrete', 'wood_1.6cm', 'wood_16mm', 'concrete_floor'], [12.39, 109.83, 265.41, 339.01, 208.99]]"
